content,score
aplikasi ini bagus dan sangat membantu dalam kehidupan sehari-hari dan memudahkan pembayaran,5
"Aplikasi sangat bagus, mudah digunakan, tampilannya menarik, lucu bangetz, warnanya fun, bener2 easy to use, beda sama bank sebelah..",5
"Ko saya gk bsa pake di dua hp ya,. Soal nya hp yg terinstal aplikasi nya rusak,malah muncul sperti baru lagi,gk bsa log in malah daftar lg,mohon penjelasan nya",5
Jelek aplikasinya . Penongkatan pelayanan lama banget dari pagi sampai sore.,2
"Aplikasi aneh verifikasi tengok kiri tengok atas dekatkan wajah jauhkan wajah masih gak bisa, maunya apa sih yang diminta? Saya tidak sedang mengajukan pinjaman kok susah amat cuma verifikasi wajah",1
"Habis update gak bisa di buka, kacau gak bisa masuk ke menu utama",1
"Sering ada kendala, ntah kenapa padahal internet dipakai yg lain sangat lancar. Secara UI/UX udh bagus, ntah ini dari segi backend nya yg bermasalah atau gmn ya. BNI Mobile yg lama aja sangat jarang bermasalah",1
"Tampilannya oke bangett kekinian alias modern sesuai zaman. Fiturnya cukup lengkap yaa untuk ukuran mbanking kayak transfer, VA, Top-up e-wallet, dll. Fitur QRIS sama TapCash seamless banget. Suka banget sama aplikasinya simple dan ga ribet mana banyak promonya lagi xixi",5
"Sorry to say, aplikasi dirasa masih kurang sempurna buat dipake. Sering bgt gangguan, pakai jaringan wifi susah bgt masuk. Sekalinya masuk harus koneksi kenceng tapi tetep loadingnya lama bgt. Susah pas bener2 butuh urgent. Kaya kemunduran bgt sih ini udh bnr pake aplikasi sebelumnya disuruh pake aplikasi baru yg kaya masih coba².",1
"Aplikasi aneh, susah login, pakai data ataupun wifi tetap susah login. Setelah login, ada notif ""Terjadi Masalah"". Kalau belum siap bikin aplikasi, mending jangan dibikin, buang2 paket dan waktu aja. Ini yang bikin nama Besar BNI jadi tercemar. Auto Uninstall",1
"All fiturnya gampang diakses, ga meribetkan melakukan transaksi. mempermudah untuk transfer, bisa E commerce dan E wallet. Ga perlu ribet buka banyak aplikasi lagi semua beres, login mudah, qris cepat bagi aku yang suka melakukan pembayaran non cash.",5
"Aplikasi jelek, programmer nya dibayar murah kali ya? Bug nya banyak banget, kadang gabisa dibuka lah, kadang gabisa login lah, data transaksi sering ga muncul lah. Apa apa gabisa, ga kek aplikasi LIVIN by mandiri yg udh sempurna. Ini wondr cacat parah",1
"Aplikasinya keren banget, gampang banget buat dipakai, dan fitur-fitur keuangannya lengkap! Transfer, bayar-bayar, sampai cek saldo semuanya bisa dilakukan dengan cepat tanpa ribet. Desainnya juga clean, bikin nyaman pas dipakai lama. Cocok banget buat kebutuhan finansial sehari-hari!",5
"Proses lebih cepat, terutama pembayaran dengan qris. Mantap. Semoga segera dilengkapi fiturnya seperti mbanking sebelumnya biar semakin keren",5
"Mungkin banyak yg kecewa saat peningkatan sistem saat tgl 25 nov kemarin, tetapi sekarang untuk login sudah kembali normal, Verifikasi saat ingin login di aplikasi nya simpel hnya menggunakan psw yg bsa di ganti biometrik dan pin utk transaksi,, untuk buka blokir dan lupa pin kartu debit pun bisa di aplikasi ini, tdk perlu repot buat tlpn"" kesana kesini, kemarin saya coba utk ganti nomer telpon ataupun email pun bisa akses sendiri tanpa harus ke CS. KEREN !!!",5
"Mau transaksi ga bisa padahal pin sdh betul . nanti sdh ganti pin password lagi yang ga bisa loging padahal password sudah betul .. nanti sudah ganti password pin transaksi lagi yang ga bisa berulang ulang begitu. Ke bank CS juga ga bisa apa2 ga ada solusi. Aplikasi ga bagus ..m banking lama sangat memuaskan..beda sama aplikasi bank sebelah . makanya jarang sdh pakai BNI.. aplikasi sebelah sangat bagus, engga lama banyak orang pindah ke bank sebelah",1
"Vermuk, berkali kali gagal. Ga jelas nih aplikasi. Sdh ngikutin panduan tetep aja gagal terus. aneh. Nyesel download menuh2in memori hp",1
Aplikasi wondr by BNI sangat menarik dengan tampilan yang mudah digunakan sehingga sangat membantu kebutuhan transaksi sehari hari karena prosesnya yang cepat tidak pakai lama,5
"Cepat & mudah untuk transaksi, Fitur smga kedepannya lebih lengkap.",5
"Makin sering eror dan perbaikan, di saat kepepet butuh buat transaksi malah gabisa kebuka aplikasinya, tolong di benerin lagi",1
Aplikasi ini sangat bagus Untuk fitur fitur terbaru nya mudah digunakan dan sangat membantu baik transaksi maupun ada kendala perbankan.,5
terlalu banyak mentenen ga jelas emng apk ni mending apk yagg dulu ya buat apa baru minimal lancar detail transaksi,1
"Akwowkaok aplikasi gajelas cuma beda tampilan doang sisanya hampir sama semua heran gw kenapa bs kepikiran buat ngerilis ni apk badut, satu² kelebihan aplikasi kocak ini cuma sizenya 2x lipat lebih besar dibanding bni bawaan, baru awal rilis aja size udh tembus 335 mb mana fitur baru cuma liat pengeluaran doang gaguna blok, keliatan bni gada duit buat gaji developer yg proper, aplikasi cuma ganti interface lu kasih anak kuliahan semester 3 juga jadi tholool wkwkwk badut",1
"Baru pakai seminggu sudah error, untung bni mobile belum saya uninstal",1
"Saya sudah mencoba menggunakan aplikasi Wondr by BNI, dan pengalaman saya sangat positif! Aplikasinya benar-benar memudahkan saya untuk mengelola keuangan dan berinvestasi secara praktis, Desainnya sangat sederhana dan mudah dipahami, bahkan bagi yang baru pertama kali menggunakan aplikasi keuangan, Ada berbagai fitur menarik, seperti pencatatan keuangan, investasi, hingga fitur untuk merencanakan tabungan masa depan. Semuanya tersedia dalam satu aplikasi!",5
"Untuk login aja susah gimana mau menggunakan Hp nya pun udah versi terbaru OS ny,,loading nya lama banget mending yang bni mobile yang lama",1
"App gak guna, sangat mengecewakan nasabah..sistem error terus",1
Lebih suka aplikasi BNI yang ini daripada mbanking lebih berwarna. Tapi kalo bisa diupdate lagi supaya bisa perubahan data rekening di aplikasi tanpa harus ke bank.,4
"Aplikasi ini benar-benar memudahkan saya dalam berbagai transaksi! Fitur-fiturnya lengkap, mulai dari top-up e-money, pembayaran listrik, hingga pendidikan, semuanya tersedia dalam satu aplikasi. Selain itu, promo-promo yang ditawarkan sangat menarik dan sering membantu saya menghemat pengeluaran. Sangat mudah digunakan bahkan untuk yang baru pertama kali mencoba. Sangat puas dan sangat direkomendasikan!",5
"Kenapa dengan wonder ini? Saya mau buka wonder tiba tiba error, gak bisa masuk",1
Tlg di update lagi masih ada yg kurang apa memang blm di up transaksi pengambilan uang tanpa pakai kartu atm seperti bni mobil banking itu kan ada. Trima kasih,5
"Tiba2 login biometrik tidak terdaftar, harus login ulang. Masih belum ada menu tarik tunai. Menyusahkan menjadi tidak praktis.",2
"Wondr ini luuaarr biasa...sesimpel itu lohhh...kalau mau transaksi apapun simple banget langkah2 nya, kalau mau aktivasi juga simple banget dan mudah, sukkaaaa bangetttt sama wondr🎉🥳",5
"Pembayaran Qris gagal,tpi saldo nya ke potong,di email saldo nya SDH di kembaliin ke akun saya,smpai sekarang belum da pengembalian,gmn nih",1
Aplikasinya terus upgrade sehingga semakin mudah digunakan dan cepat untuk registrasi pembuatan kartu. Ada banyak pilihan yg bisa kita sesuaikan dg kebutuhan kartu. Selain itu tidak perlu repot antri ke kantor atau dikenakan tambahan biaya admin lainnya. Identitas juga terjaga dg baik.,5
Ini aplikasi apa perbaikan terus Kapan bisa transaksinya kalok perbaikan teris,1
"Saya baru aja aktivasi di wondr ini, proses aktivasi sangat mudah dan cepat, fiturnya termasuk yang lengkap juga. Dan yang paling penting saat mau login benar-benar terjamin aman karena harus memasukkan password terlebih dahulu, dengan wondr semua jenis transaksi jadi lebih mudah. Good job!!",5
"Aplikasi Wondr by BNI Keren Banget, tampilan Oke dengan warna yang cerah. Bayar QRIS di Wondr cepet banget, cuma 3 step selesai. Terima Kasih BNI 46",5
Masak gk bisa kirim uang padahal saldo cukup Aplikasi minus,1
Aplikasi nya keren semakin modern mengikuti perkembangan teknologi terkini,5
"Aplikasinya sangat membantu, nice app. Wajib download, lancar, pokoknya the best🥰",5
"App nya nyusahin, udah 3 kali nyangkut mulu transaksi dan saldo kepotong.... Emang sih balik lagi tapi males telp2 CS mulu. Ga lagi2 dah transaksi pake wonder.",1
aku udah pake wondr beberapa bulan ini dan beneran deh pake wondr ini sangat ngebantu aku. tampilannya sangat simple jadi gampang buat di gunain. fitur nya lengkap banget. dan fitur scan qris nya membantu bangeeeeeet. ga lelet dan langsung satset.,5
keserinngan error nih aplikasi... hari ini sama sekali tidak bisa digunakan,2
Bagi pengguna bni ini sangat bagus dan memudah kan transaksi,5
"Kalau belum siap luncurkan aplikasi pengganti gausah maksa wondr. Disaat penting malah apk nya ""Tim kami lagi perbaiki. Yuk coba lagi! "" OTOMATIS SAYA UNINSTAL !!! PRODUK GAGAL!!!!",1
"Sebenarnya sudah enak pakai aplikasi ini, cuman kekurangannya gak bisa download semua transaksi dalam bentuk pdf.. akhirnya pakaian aplikasi yg lama",1
"setiap buka m banking lama bgt masuk nya, tolong d perbaiki",1
"aplikasi yg sangat bermanfaat dgn penampilan yg simple dan modern.fitur2 yg ditawarkan sangat relevan untuk kebutuhan sehari-hari,proses transaksi cepat dan lancar.untuk kalian yg ingin mempergunakan perbankan digital yang praktis jgn lupa download wonder by BNI ini.",5
"Lebih bagus yg lama, ni verifikasi wajah malah error.",1
"Gajelas verivikasi wajah ribet gagal mulu, udh bener malah stuck gabisa masuk",1
"Aplikasi bagus, tapi tolong dong di buatin vitur tarik tunai nya 😌😌",2
"aplikasinya jelek tidak ada fitur setor tunai dan tarik tunai,, nampaknya mash bagus bni mobile sebelumnya ada setor tunai dan tarik tunai,, developer ny masih amatiran",1
"Aplikasinya baik, tapi belum sempurna. Dikarenakan menu setor tarik tunai tanpa kartu belum tersedia...",5
"Wondr kerenn!!! Aplikasinya lebih cepat. Tampilannya lucu dan warna""nya fun. Transaksi jadi makin nyaman pakai wondr by bni🤩",5
"Kalo app ini ga lbh baik dr app trdahulu knp dibuat..bni mobile bs mobile tunai, wondr ga bs..biar bs korupsi ya dr budget app baru..kbnykan korupsi lo smua.. #loll",1
"Gajelas maintenance nya bank lain malam hari, ini malah siang2 mau transaksi susah lama banget maintenance nya",1
"Lebih praktis dan muda dri aplikasi lama, semoga cepat dilengkapi fitur2 transaksinya seperti mobile tunai dll.Aamiin",5
Untuk verifikasi wajah tolong sdkit dipermudah kadang org tua it susah...mkanya gagal terus,2
Gk jelas aplikasi ny gk bisa dibuka setelah di update,1
Sistem error jadi langganan... aplikasi tolol...!,1
Ini bru seminggu sy cobaa. Skrang pas sy mau buka ada kendala. Katanya sistem diperbaiki. Tp kok gk bisa2 yah. App apaa sih ini. Pdhal awalnya udah senang pake in,1
"Wondr BNI emang keren banget, makin praktis & lebih cepat, tampilannya jg kekinian 😍 bertransaksi jadi makin seru!",5
"apk banyak kendala sana sini, informasi ga lengkap lebih bagus apk lama!",1
"Wondr knpa ini kos ga bisa login harus daftar ulang ,padah cuaman ganti hp .",1
"Bagus sudah dikembangkan , tolong terus di optimalkan",4
Aplikasinya terlalu sering perbaikan.(Kurang memuaskan),2
"Tolong lah, baru buka BNI malah dapet first impresion yang buruk. Agak kecewa berat sih",3
"Keterang untuk tranfers tidak bisa panjang atau detail,,,mohon ditambahi atau bisa menulis lebih banyak dan segera memperbaiki bug yg lain sebelum menonaktifkan appl yg lama🙏",3
"cape buka apk ini, setiap mau dibuka selalu balik ke ""syarat dan ketentuan pengguna"" tp pas di selesaiin daftarnya selalu gabisa masuk sampe gabisa login lgi ktnya ""anda sudah banyak mengirim data hari ini, coba lgi besok"" gitu aja terus sampe kapan bisa make apk nya klo begini terus, tolong secepatnya diperbaiki. Jadinya apk ini kayk jd pajangan aja di hp saya krn gabisa digunakan. . . Ga jadi kak, udah bisa makasih 🙏🏼",5
"Aplikasi ga jelas, mempersulit aja. Mau belanja terkendala gara² ini aplikasi",1
"Masih banyak bug. Selalu minta persetujuan term and condition, lalu tiba-tiba sesi anda berakhir, lalu ulang lagi masuk ke permintaan persetujuan. Sudah clear cache, bahkan sudah sampai uninstall lalu reinstall, tapi tetap dikendala yang sama",1
"Sebelumnya pake BNI mbank,beli sopay minimum saldo di rekening bisa sampe 15k..tadi coba,saldo 215,beli 200 ga bisa2..akhirnya bisa beli di 165..hadew..malah ketahan 50k",1
"Koq sering perbaikan, lg urgent jd riweuh. Jaringan disini bagus, wifi oke. Tetap saja tidak bisa akses. Notifnya 'sedang ada kendala & coba lagi nanti' Saya sudah coba pakai axis, Telkomsel, Indosat, Smartfren, tetap saja tidak bisa. Kl jaringan yg bermasalah, YouTube & Netflix pasti ga bisa pakai juga.",3
"Ribet sekali, masa setiap mau, masuk verifikasi terus..",1
"Aselik ribet.. biasa pake bni mobile, skrg harus pake wondr lagi.. dah gitu loginnya ribet.. ahh sudahlah.. bye wondr",1
"Lebih simpel pake wondr, tapi gagal terus buat bikin biometrik ....",4
"Tampilan kece , gak ribet , keren n gak lemot. Dibanding m-banking bni yg dulu lebih bagus wondr tp semoga untuk wondr fitur bisa lebih lengkap lagi",5
"Fiturnya belum lengkap, dan riwayat transaksi kartu gak ada",3
Kalau pakai wifi lemot banget gak kaya BNI yang lama,2
"Sumpah banyak bug ,registrasi awal sudah benar dan Password benar masih g bisa masuk dengen keterangan password salah, smpk 5x gnti password reg ulang masih sama",1
"Sebelumnya saya sempat kecewa app ini karena susah untuk verifikasi wajah,setelah berhasil baru saya senang karena bisa mengganti app BNI mobile saya terima kasih wonder by BNI",5
"Punyaku kenapa update terus gak bisa di buka ,,nyusahin banget sihh apk ni",3
Ini aplikasinya kerennnn banget....tampilannya seru...operasionalnya juga user friendly. bener -bener wonderfull app deh. kedepannya semoga makin ok.,5
Aplikasi yang sangat payah. Tidak bisa verifikasi wajah.,1
Aplikasinya enak tapi kenapa pas di update ga bisa login,3
Aplikasinya mudah dan tidak ribet ... Opsi pembayaran lengkap BNI selalu di hati ... pelayanannya ramah dan sangat profesional.. Terima kasih BNI,5
Lelet banget.. ATM juga ngk bs terbaca.. Pada bagus,2
"Kenapa tidak bisa di buka sudah berulang kali verifikasi wajah tetap tidak bisa dibuka apa penyebab nya ini,mohon bantuannya",5
Memberikan pelayanan yang baik dan mempermudah informasi,4
Tolong dong diperbaiki loginnya sering tidak bisa,3
"Ribet aplikasinya hrs sering update,.andai saja tdk kerja sama dgn perusahaan tmpat sy bekerja,.sudah lama di uninstal aplikasi ini",1
"sering error, sering ada kendala perbaikan",1
Kok ga selengkap sebelumnya ya.. aplikasi sekarang ini ga bisa liat DPLK...,3
Payah masuk banyak bug nya gak cocok aplikasi nya,1
Kenapa buat cetak rekening koran nya tidak tersedia ya. Atau download transaksi seperti m-banking bni sebelum nya,5
"Kasih bintang 3 dulu ya, karena belum se maksimal M-banking. Limit top up e-Wallet DANA cuma maksimal 1jt/hari.",3
Aplikasi belum siap jangan dipaksakan. Tarik tunai tanpa kartu kenapa g bisa? Simpel yg lama,1
"Kenapa ini terlalu sering error dan update, gak kayak brimo atau livin mandiri kan sama² bumn masa wonder bni jelek amat aplikasinya, malu²in aja",2
"Terlalu sering error saat mau login, harus menunggu lama baru bisa login, terlebih saat jam pagi sering sekali aplikasi tidak bisa dibuka. Saat topup e-walet atau bayar listrik pun kadang transaksi gagal tapi saldo terdebet.",1
"Sangat membantu, serta mudah dalam penggunaan aplikasinya.",5
"apk gajelas, sering bgt hbs sesi gitu, nyebelin dan mempersulit bgt. mana gabisa tarik uang tanpa kartu lagi hadeh",2
"Lebih lengkap fiturnya,bisa atur dan catat kegiatan pengeluaran pemasukan, lebih simple penggunaanya,banyak promo transaksinya#generalist A Sby",5
"saya lebih menyukai aplikasi yang lama. adanya aplikasi baru selalu membuat bingung dan mengganggu aktivitas nasabah. seperti banyak bug, lag, dan masih banyak lagi. ayolah BNI.. iklanmu itu bagus bagus, harusnya itu bisa digunakan untuk pengembangan aplikasi, bukan bikin anime sana sini",1
Apk cukup baik. Tapi sering perbaikan trus...tolong d perhatikan,2
"Ribet pake aplikasi wondr, enak yang BNI Mobile, simple dan cepat loadingnya. Pakai wondr lama banget loadingnya haduh tolonglah yang sudah bagus gak usah diubah2. Kalau memang ada perubahan transfer, transaksi dll cukup bni mobile aja diupdate. Lagian nama wondr sangat gak menjual. Pas buka aja loginnya susah gangguan terus. Tolong pihak BNI batalkan saja wondr ini, kami nasabah jd susah",1
Aplikasi nya aman ato tidak ya bun..Ko banyak banget biyaya adminnya nyesel pake BNI.dulu bni biki gratis kenapa ini BNI bayar admin segala ya bun kecewa,1
Mudah transaksi nya dan discount belanja nya banyak,5
"Wa gmn habis verifikasi aplikasi sy buka e malah g bs mintanya isi mulai awal, gmn ini aplikasi, mending pake aplikasi bni mobile bamgking yg lama da g pusing untuk aplikasi baru g guna",1
Verivikasi wajah gagal terus padahal sudah ikuti petunjuk dilayar kurang rekomen,1
"Aplikasinya bagus mudah untuk transaksi, cuman sering errorr",5
"Dalam 3 bulan terakhir sudah 3 kali transaksi gagal tapi saldo berkurang. Memang uang kembali, tapi harus nunggu 20HK. Skrg kejadian yang ke 3 kali nya, harus nunggu lagi 20HK. Payah ini aplikasi. Jawaban CS BNI pun tidak membuat puas. Apa bedanya CS sama chat BOT kalo gitu?. ..... Proses yang sebelumnya belum terselesaikan, sudah kejadian lagi transaksi gagal tapi saldo berkurang, ampas emg ini bank. Ko bintang 1 nya pada di hapus, ga terima kalo emg bener ini aplikasi ampas.",1
"Sering eror, top up dana gak terkirim², padahal di keterangan nya top up berhasil, tolong perbaiki lagi, informasikan klo memang transaksi gagal, ga ada kepastiannya, kasih bintang 1 dlu, perbaiki baru bintang 5.",1
"Sdh login berhasil, tp kok gagal masuk spt pas login awal. ?? Gmn niih ?!",3
Selama mengunakkan aplikasi wondr by BNI.kita cari riwayat transaksi seperti di aplikasi sebelumnya.gak ada ya..apa masih baru dan tempat menu nya berbeda.,5
"tolong lah, ini perbaikan terus. Posisi lagi urgent gini",3
wondr by BNI... Jadiin mau mu.. Tampilannya sangat colorfull.. Bisa transaksi dimanapun dan kapanpun sesuai dengan kebutuhan nasabah.,5
Saya lebih seneng pake BNI lama dari pada yang wonder udah apl nya terlalu besar super lemot di buka lama,1
"menu pembayarannya agak berkurang, contoh menu pembayaran kepelabuhanan tidak di sertakan. tolong di perbaiki lagi",2
kenapa punya saya sesi telah habis terus dan mau login juga engga bisa,1
"gangguan terus min,padahal lagi butuh butuhnya🙂",1
Belum ada fasilitas tarik tunai tanpa kartu dlm aplikasinya,4
Tolong di tambahkan fitur untuk tarik & setor tanpa kartu atm . Trimakasih. Semangat.,5
Aplikasi yg bagus.mempermudah semua transaksi.👍👍👍👍,5
Udah login tapi sering gangguan aduhhh di perhatikan lagi ya,1
"Aplikasi sangat membantu, mudah dan cepat, lihat mutasi rekening tidak ribet lagi dann juga akses QRiS sangat mudah digunakan",5
QRIS gak bisa dipake pas scan. Pake aplikasi lain aman2 aja. Padahal koneksi internet aman dan gak gelap. Aneh banget.,1
"Sering amat gangguan, fitur juga agak ribet mending BNI mobile yg lama",1
Kenapa selalu kendala klo mau msuk akunya dan skrang akun sya gk bisa diaktifkan biometriknya.,2
"Sudah mau pakai apk nya disuruh update, trus gagal terus update nya",1
Apk nya ga bisa di buka padahal mau TF eror terus,1
"Belum bisa menggantikan yg lama, eror terusss ga niat mending pake yg lama 😡",1
Apknya susah mau transfer Setiap mau transfer dari kemarin gagal trus lbih senang bni mobile banking cepat,1
Sangat membantu sekali menggunakan aplikasi ini . Praktis untuk pembayaran dan fitur lainnya .,5
Nyusain kalo setiap beli token listrik kudu masukin no meteran gabisa disimpen payah bukanya malah bagus malah tambah jelek nih aplikasi bni,1
Aplikasi nya bgus cuma sering kadaluarsa Update ulang loding skli,4
Aplikasi tidak berguna.menyusahkan.di saat di butuhkan error.,1
"Belum ada fitur setor tunai lewat mobile tunai, update lah bos ku",1
Giliran mau di pake gak bisa di buka. Kalau maintenance kasih kabar dulu dong sebelumnya. Kan repot jadinya!,1
aplikasi wonder by bni keren sekali.aplikasi ini memudahkan kita melakukan aktifitas transfer mentransfer,5
"jangan kejar target pembaruan aplikasi teross, jaringan ATM juga diperbaiki, sudah berapa kali ATM error teross!? saldo kepotong tapi uang gak keluar, ribet. Sekelas bank BUMN kok kyk gini..",1
Aplikasi Sampah menu Mobile tunai tidak ada dalam aplikasi,1
"belum support mobil tunai, di BNI mobile juga sudah tidak bisa",1
"Ribet gagal, suruh kedukcapil katanya ktp tergores, padahal sudah video call jelas2 ...woòo Masih mending app yg lama Uninstal",1
Nyesel banget sumpah. Verivikasi nya ribet banget. Udah harus kedip² segala masih aja gagal verifikasi 🤦‍♂️,1
Aplikasinya sangat mudah di gunakan..suka banget pokok nya,5
Apk nya dari tdi pagi tidak bisa terbuka itu kenapa yah min? 🙏,4
"so far enak sih dipakenya, bisa transaksi dimana aja + kapan aja. Fiturnya juga berfungsi sebagaimana mestinya. Tampilan juga oke banget, baik dari segi warna, font, gambar semuanya pas + enak dipandang",5
"Fitur tarik tunai tanpa kartu nya tidak tersedia,kecewa",1
Kok sering gangguan ya selalu nanti coba lagi,1
"Tolong diperbaiki lagi, sudah berapa kali saya coba verifikasi wajah. Tetap tidak mau, gimana sih😒🤬",1
Susah sekali verivikasi wajahnya..ampun ..3 hari tidak lolos,1
fitur yg. mudah di pakai dan sangat praktis,5
Kenapa saat ini aplikasinya tak bisa di gunakan dr td perbaikan terus,1
Mohon tambahkan fitur ganti nomor telepon baru di aplikasi Wondr By BNI nya agar tidak perlu ke kantor cabang untuk ganti nomor telepon,4
"Tampilannya lebih berwarna, g perlu repot masukin pasword transaksi.. cukup pake pin aja.. easy to use... bayar apa2 jadi mudah",5
"Aplikasi busuk! Developer amatiran, setiap mau log in harus verifikasi data. Paswordd salah. Harus menyertakan foto KTP. Gobl*k!!!",1
Ini apk makin di apgrad makin nga jelas. Saran klw mau melakukan transaksi jgn terlalu di persulit pengguna.,1
"Aplikasi gak jelas , lebih bagus yg dulu. Rincian transaksi gak lengkap",1
"Baru menggunakan. Beli token listrik, saldo terpotong+admin. Tetapi laporan gagal. Aplikasi gagal",1
"W. Sepertinya blm siap, namun apk lama sdh TDK BS di gunakan,",1
"Sangat baguss banget sihh,lebih gampang, simpel dan juga mudah dalam transaksi,Tampilannya juga menarik. Tidak ribet juga saat verifikasi daftar nya, Mudah dlm penggantian email (tidak perlu k kantor cabang BNI ) saat email yg awal udh gak aktip🤗sangat puasss sekali untuk pembaruan aplikasi nya",5
"maaf ya, ini kenapa susah banget buat kirim kode otp nya selalu bermasalah, baru send kodenya tapi udah kadaluarsa udah dicoba berkali kali juga tetap sama",3
"Knp harus diupgrade si, kan gamuat memo gua jdnya gabisa dibuka dipake. Trs ini gimana",1
Fitur tarik tunainya tidak ada sulit ditemukan.,2
Pakai tf ke ewallet ajah ada kendala disistem gimna sih upgrade apk bukanya malah bagus malah down sistemnya,1
2 bintang saja dl. Soalnya loadingnya lama banget padahal sdh pake jaringan wifi.g bisa di pake gercep.,2
"Sudah bagus lebih simple... Tapi sering bug, aplikasi nggak bisa dibuka, selalu tdk bisa dibuka kalau nggak pake wifi..di daerah2 tertentu misalnya nggak bisa kebuka sama sekali pas mau bayar2 belanjaan ahhhh nyusahin nggak bisa di andalkan. Beda BNI Mobile signal jelek pun masih bisa kebuka.. syukur belum ta uninstall BNI mobileku... Perbaiki lagi donk.. 😓",3
"Wondr by BNI Fiturnya lengkap ,praktis dan sangat memudahkan saya untuk melakukan transaksi keuangan digital.. 👍",5
"Halo bni, mau kasih saran aja. Mungkin bisa tampilan history transaksinya di samain seperti di app mbanking lama, jd ada sisa saldo setelah transaksi baik debet / kredit (di bagian kanan), bukan hanya nominal debet / kredit aja yang di tampilkan. Notifikasi transaksi saja ada sisa saldo setelah transaksi, masa' di history malah tidak ada. Terima kasih",3
"Tampilan awal nya sangat bagus, untuk aplikasi nya lebih terinci pemasukan sama pengeluaran, aktivasi nya juga gampang sekali, kelebihan nya bisa meriset pin ATM, transaksi jadi lebih mudah dan gampang menggunakan wondr by bni.",5
"Saya sangat suka antarmuka pengguna (UI) aplikasi Wondr oleh BNI. Desainnya bersih dan mudah dipahami, jadi saya bisa dengan cepat menemukan apa yang saya butuhkan. Navigasinya lancar, warna dan teksnya nyaman di mata, dan aplikasi ini sangat responsif. Pengalaman pengguna sangat menyenangkan",5
"Secara umum sudah lebih smooth & lebih baik dari BNI Mobile Banking. Mohon segera dilengkapi fitur yang sudah ada di BNI Mobile di wondr by BNI terutama Setor/Tarik Tunai & Pembayaran Uang Kuliah, masalah Verifikasi terutama Kedip Mata, fitur Insight nya tidak akurat/ banyak catatan yang tidak tercatat/terlewatkan, screenshoot yang tidak bisa & bug lainnya yang mengganggu. Ditunggu versi baru nya, jika sudah di improve bintang nya Saya naikan dari 3 ke 5. Terimakasih",3
"Maaf, mungkin sebaiknya di halaman riwayat transaksi bisa ditampilkan rincian keluar-masuk saldo secara lengkap. seperti kredit, debit, dan total saldo. Jadi pengguna bisa mengetahui jumlah saldo sebelum dan sesudah melakukan transaksi. Sama seperti di aplikasi BNI Mobile Banking👍. Kalau hal ini belum ditingkatkan, ada kemungkinan pengguna akan lebih nyaman melakukan transaksi di aplikasi lama, BNI Mobile Banking. Terimakasih🙏",3
Kenapa Kq saya tidak bisa menerima verifikasi ke email..yg bermasalah ini akun email saya apa emang dari apk wondr'y ya yg bermasalah??,1
"Masih lebih suka pake BNI Mobile App. Proses login lebih praktis krn hanya memasukan 6 pin. Untuk login wonder wajib masuk password yg mana sering lupa krn bnyk kombinasi. Stelah lupa password wajib foto identitas pula. Gak bisa sambil rebahan.... Overall masih lebih bagus BNI Mobile. Wondr cuma menang tampilan, tapi secara fungsi masih lebih bagus BNI mobile. Maaf saya harus Uninstall Wondr nya",2
"Aplikasinya bagus sama desainnya enak dilihat. Cuman di bagian pembayaran ada kurang, seperti pembayaran pendidikan Mungkin lain kali bisa di tambahkan untuk pembayaran pendidikan atau lainnya supaya lebih lengkap dalam satu aplikasi",4
tolong diperbaiki notifikasi wondr telat muncul,3
Apk asu sering kali gangguan mau transaksi ambil uang sendiri aja susah. Apk gagal.,1
"Aplikasi terbaru yang sangat mendukung dalam bertransaksi, penggunaan qris pun lebih cepat mendeteksinya dibandingkan aplikasi perbankan lain, mudah digunakan dengan fitur yang menarik.",5
"Saya sudah punya id m banking tapi kenapa mau login di wonder gabisa malah di suruh buat kaya awal , penyakitnya tetap di verifikasi wajah SUDAH MENGIKUTI INSTRUKSI TAPI TETAP TIDAK BISA.",1
Tidak efektif karena tidak bisa dipakai tarik tunai tanpa kartu atm di atm.,3
Tari uang ga bisa tapi saldo terpotong 2 juta udah 3 hari belum ada respon udah telpon 1500046 suruh tgu satu Minggu 🤦🤦😭,1
Kamu belum bisa registrasi wondr pastikan... Kukira bni mobile udah paling jelek ternyata ada lagi yang lebih jelek dan sampah. Semoga aplikasinya semakin banyak bug,1
Aplikasi nya sangat lemot beda kalau sama aplikasi lama,1
Menu pembayaran Pendidikan cuma Universitas Indonesia aja nih🙂 ga ada opsi lain,1
Ko mau transfer gagal trus ya udah genap 2 hari gk bisa buat apa2 ni apanya tolong di perbaiki trmksh🙏,1
Tampilan aplikasi menarik full colour tapi fitur nya kurang komplit .dibanding aplikasi bni sebelumnya masih kalah.berharap ada fitur e -statement ternyata tidak ada ..semoga di tambah lagi fitur nya .. untuk desainnya udah keren bangets.y dan gaul abiz,5
"Kalo login nya pake PIN,kaya nya bakal lebih gak ribet pas login trus buat transaksi keuangan pake Sandi bakal lebih aman. Satu lagi, Fitur ganti nomor HP nya gak ada.",2
Susah banget buat verifikasi wajahnya udah kaya mau di pelintir leher sayq di suruh ngadep atas lah kanan lah giliran ngadep suruh ilang lagi ulang lagi akhirnya ga bisa lagi 😭😭😭,5
